covalent,vdw_clash,vdw,proximal,hbond,weak_hbond,xbond,ionic,metal_complex,aromatic,hydrophobic,carbonyl,ligand
0,47,48,6772,2,13,0,0,0,6,35,0,ZINC44690219_004
0,28,48,7357,4,17,0,0,0,10,41,0,ZINC63458815_006
0,22,40,6399,0,6,0,3,1,0,22,0,ZINC50948198_004
0,16,56,7156,1,13,0,0,0,4,27,0,ZINC57896892_004
0,45,58,7530,2,11,0,4,0,5,29,1,ZINC62010919_007
0,16,48,7294,2,7,0,0,0,10,17,0,ZINC47334026_009
0,13,38,6014,2,6,0,0,0,0,14,0,ZINC37626550_002
0,13,33,6016,1,9,0,3,0,0,29,1,ZINC43217592_001
0,24,48,6673,0,15,0,0,1,0,52,0,ZINC49119824_007
1,23,56,7467,1,5,0,0,2,22,36,0,ZINC03408608_003
0,8,31,6977,0,11,0,0,0,5,27,0,ZINC05387081_005
0,23,44,6031,2,6,0,0,1,10,22,0,ZINC32129786_005
0,25,43,6111,0,3,0,5,1,15,19,0,ZINC33466044_009
0,21,47,6596,2,7,0,0,2,12,57,0,ZINC17173899_004
0,27,32,6746,0,4,0,6,3,3,35,0,ZINC36291467_003
0,36,60,9951,2,9,0,1,1,10,37,0,ZINC60207961_000
0,21,60,6358,1,5,0,0,0,5,26,0,ZINC65944874_005
0,21,54,7089,0,6,0,3,2,2,44,0,ZINC12538237_000
0,32,70,9238,2,16,0,0,0,21,28,0,ZINC09620103_003
0,13,23,7217,0,8,0,0,0,1,17,0,ZINC67446038_007
0,19,67,9325,1,10,0,0,0,11,55,0,ZINC59849888_009
0,39,80,8728,1,14,0,0,1,7,36,0,ZINC60398411_002
0,19,45,7706,0,10,0,0,1,12,35,0,ZINC08324234_003
0,23,43,6426,1,9,0,0,0,9,38,0,ZINC36266790_003
0,29,31,6420,2,6,0,0,0,0,19,0,ZINC42949142_009
0,38,57,7371,2,12,0,0,1,9,42,0,ZINC63467990_005
0,41,67,10235,2,9,0,0,1,0,31,0,ZINC38509403_009
0,26,53,7340,5,13,0,0,0,0,40,0,ZINC40371503_007
0,15,23,6066,0,5,0,0,0,0,19,0,ZINC41323617_003
0,16,35,5880,1,6,0,0,1,3,22,0,ZINC63175430_007
0,24,48,8113,2,7,0,0,1,0,72,0,ZINC08497416_007
0,32,63,8689,4,9,0,0,0,20,50,0,ZINC67195456_005
0,18,27,6731,0,7,0,0,1,6,33,0,ZINC37866669_006
0,20,49,6797,1,9,0,0,0,9,39,0,ZINC61595056_008
1,26,57,7739,1,10,0,0,1,13,26,0,ZINC66599232_003
0,29,47,7281,5,13,0,0,1,0,32,1,ZINC66119334_006
0,23,50,7135,4,12,0,0,0,4,31,0,ZINC63123384_002
0,32,41,6384,1,15,0,1,1,0,40,0,ZINC48580131_009
0,11,38,5593,1,8,0,0,0,0,27,0,ZINC66560539_004
0,18,38,5603,2,3,0,0,0,10,31,0,ZINC48049876_009
1,22,41,6050,2,8,0,0,1,0,8,0,ZINC53250258_004
0,23,48,7120,0,11,0,0,1,0,17,0,ZINC49290517_001
0,24,39,7432,1,9,0,0,1,12,32,0,ZINC45095572_002
0,22,50,6062,0,9,0,0,1,5,29,0,ZINC53038960_007
0,50,53,6550,1,11,0,19,0,11,23,0,ZINC42420486_003
0,16,34,6429,2,8,0,0,0,3,22,0,ZINC35365092_008
1,34,56,7305,1,13,0,0,1,9,53,0,ZINC37784840_001
0,20,44,6761,3,8,0,0,1,11,30,0,ZINC36296046_002
0,29,54,8816,0,10,0,0,0,7,26,4,ZINC59890923_008
0,21,57,8134,1,8,0,0,0,7,43,0,ZINC08185779_000
0,39,51,7176,2,12,0,0,1,13,49,0,ZINC16311882_002
0,23,41,6335,2,9,0,0,1,2,16,0,ZINC36286516_002
0,19,45,6873,1,1,0,2,0,7,25,0,ZINC40069244_004
0,28,34,7005,1,7,0,0,1,3,34,0,ZINC67466342_002
0,18,44,5893,2,7,0,5,0,10,30,0,ZINC54180425_005
0,30,50,7459,1,10,0,1,0,19,50,0,ZINC20277696_002
0,20,48,6956,0,6,0,1,1,20,33,0,ZINC37615867_000
0,20,44,6540,1,13,0,0,1,0,21,0,ZINC66686999_007
0,18,51,6001,1,9,0,2,1,6,32,0,ZINC20176518_000
0,32,59,7487,0,14,0,0,0,13,36,2,ZINC39470498_009
0,24,68,8602,3,13,0,0,0,24,51,2,ZINC09580590_007
0,9,36,5311,1,4,0,0,0,0,33,0,ZINC42341221_007
0,31,52,8531,1,8,0,0,0,10,42,0,ZINC63948132_003
0,18,35,5544,1,4,0,5,0,15,29,0,ZINC14156472_007
0,19,56,7066,2,6,0,0,1,4,39,0,ZINC63213239_009
0,36,53,7232,1,10,0,4,0,19,33,1,ZINC40482738_002
0,21,56,7175,0,14,0,0,1,8,38,0,ZINC51168559_000
0,21,53,6902,0,12,0,0,1,0,30,0,ZINC49267858_004
0,32,42,6868,2,3,0,4,1,14,30,0,ZINC50816034_008
0,33,46,8692,2,16,0,0,0,16,35,1,ZINC35210343_002
0,20,51,7243,1,5,0,0,1,20,31,0,ZINC54104203_004
0,21,53,7290,0,5,0,0,0,4,16,0,CHEMBL35777_001
0,21,54,6524,1,15,0,0,1,0,36,1,ZINC49295241_008
0,38,69,9024,1,16,0,0,0,5,43,0,ZINC59016485_006
0,16,39,5857,2,4,0,0,0,3,32,0,ZINC61631006_005
0,8,26,5918,0,2,0,0,0,8,23,0,ZINC61292560_009
1,11,53,7898,2,5,0,1,1,21,35,0,ZINC45782541_008
0,29,60,9840,0,9,0,0,1,33,47,0,CHEMBL420174_000
0,29,51,7732,3,9,0,4,0,14,41,0,ZINC02559813_005
0,24,45,6300,1,10,0,15,1,0,38,0,ZINC52344166_000
0,16,48,6634,1,9,0,0,0,7,28,0,ZINC05709487_008
0,24,61,8259,1,11,0,0,1,5,47,0,ZINC43769314_001
0,27,53,8136,2,12,0,0,1,21,29,0,ZINC66449404_004
0,49,62,10322,0,21,0,0,0,11,54,0,ZINC22163427_005
0,23,45,6158,0,8,0,0,0,11,34,0,ZINC45024395_009
0,27,40,8241,1,10,0,0,0,24,56,0,ZINC14836490_009
0,31,49,5239,0,11,0,0,0,17,29,0,ZINC21775214_009
0,14,51,6281,3,6,0,24,1,3,29,0,ZINC52145312_001
0,14,22,5483,2,1,0,1,0,6,27,0,ZINC41664526_005
0,21,39,6950,1,9,0,0,0,5,6,0,ZINC40508799_003
0,41,58,7401,1,17,0,3,0,17,45,0,ZINC44502569_005
0,39,56,7162,2,13,0,17,0,2,28,1,ZINC62827634_000
0,29,56,5198,2,6,0,0,0,21,22,0,ZINC36265931_009
1,14,42,6079,1,4,0,0,1,0,3,0,ZINC19679558_006
0,25,40,6540,2,10,0,0,2,11,30,0,ZINC48675204_007
0,25,26,5676,0,3,0,3,0,8,26,0,ZINC54267374_005
0,14,40,5868,3,4,0,0,0,4,17,0,ZINC51327884_009
0,19,41,7906,1,13,0,0,1,10,15,0,ZINC65629648_009
0,11,52,7305,1,9,0,0,0,1,32,0,ZINC00494426_007
0,33,40,6738,0,8,0,4,0,6,41,0,ZINC50251896_000
0,16,37,6476,0,7,0,4,0,0,33,0,ZINC37536952_008
0,36,58,8613,4,12,0,0,0,9,43,0,ZINC52500474_005
0,14,38,6852,4,5,0,0,0,11,16,0,ZINC50324281_009
0,13,31,6684,0,5,0,0,0,13,22,0,ZINC31947216_006
0,9,47,6468,2,4,0,0,1,9,32,0,ZINC51118513_005
0,22,65,9226,1,14,0,2,0,1,21,0,ZINC15033855_004
0,52,51,9548,0,12,0,2,2,9,35,1,ZINC39646986_005
0,27,65,8721,1,9,0,0,0,10,45,0,ZINC66089688_003
0,19,39,5983,1,7,0,4,0,0,36,0,ZINC49641760_002
0,22,62,6705,1,14,0,0,0,0,26,0,ZINC67039015_000
0,31,48,8160,2,6,0,0,3,1,25,1,ZINC11255708_005
0,8,41,5104,0,4,0,0,1,0,16,0,ZINC36746638_007
1,16,37,5394,1,8,0,0,1,0,9,0,ZINC00192456_002
0,27,48,6378,0,10,0,0,0,0,39,0,ZINC48160020_008
0,26,40,5487,1,9,0,0,0,12,16,0,ZINC20183171_000
0,30,65,7382,2,11,0,0,1,0,34,3,ZINC61858865_009
0,21,34,5431,0,10,0,0,0,0,13,0,ZINC36236953_001
0,42,62,8677,0,14,0,0,0,15,54,0,ZINC09042123_007
0,18,28,5719,2,6,0,0,0,0,19,1,ZINC33433683_005
0,50,63,11024,1,17,0,2,0,1,48,0,ZINC39672161_006
0,23,57,7636,1,12,0,0,0,15,20,0,ZINC58312277_004
0,25,44,6571,1,7,0,0,0,22,24,0,ZINC67178098_000
0,17,41,6593,1,4,0,0,1,10,26,0,ZINC37746615_001
0,39,30,6454,1,10,0,0,0,5,20,2,ZINC62101927_008
0,20,37,6244,2,13,0,0,0,0,35,0,ZINC40376479_008
0,25,48,8450,0,6,0,0,0,2,25,0,ZINC60154929_002
0,31,62,8647,0,11,0,0,1,10,62,1,ZINC14027550_003
0,25,49,9619,1,12,0,0,2,12,41,2,ZINC13027616_000
0,19,42,5928,1,11,0,0,0,8,14,0,ZINC36284243_002
0,18,41,6390,2,10,0,0,0,2,23,1,ZINC19279576_008
0,29,52,7988,1,12,0,1,0,10,22,1,ZINC67373325_005
0,28,49,6817,1,13,0,0,1,0,28,0,ZINC42116084_005
0,35,50,8351,0,9,0,0,1,19,50,0,ZINC03225442_008
0,14,38,5673,1,11,0,0,0,0,29,0,ZINC54825324_004
0,24,53,8064,0,15,0,0,0,6,34,0,ZINC09497807_007
0,27,42,8302,0,9,0,0,0,5,28,0,ZINC21237935_008
0,35,41,6818,0,10,0,0,1,7,35,0,ZINC41728499_009
0,29,53,8682,1,17,0,0,1,1,46,0,ZINC46773293_000
0,22,49,6374,2,7,0,0,0,2,22,1,ZINC46906536_003
0,22,43,6075,1,4,0,0,1,7,24,0,ZINC62014696_000
0,34,55,9506,1,13,0,0,1,5,57,1,ZINC15466879_002
3,42,58,8644,2,14,0,0,1,11,53,0,ZINC60341692_009
0,32,40,6692,1,13,0,17,1,0,19,0,ZINC40716411_006
0,28,65,9239,2,12,0,0,0,14,39,0,ZINC09154533_009
0,30,48,5997,0,11,0,0,2,17,43,0,ZINC48628908_006
0,17,37,6815,3,5,0,0,0,0,23,0,ZINC63129445_009
0,43,51,7398,1,12,0,0,0,4,23,0,ZINC50122295_008
0,56,69,8772,1,17,0,3,1,27,50,0,ZINC19595366_008
0,29,55,8843,3,11,0,0,2,1,48,4,ZINC65598299_000
0,30,43,8362,0,11,0,0,1,0,27,0,ZINC67271838_005
1,18,43,6141,1,4,0,0,1,6,32,0,ZINC54401357_004
0,27,42,6117,1,12,0,0,0,8,36,0,ZINC61638559_005
0,20,43,6223,4,5,0,0,0,1,25,1,ZINC09639674_007
0,38,36,6274,4,13,0,0,0,16,33,0,ZINC40381008_009
0,30,33,8502,0,7,0,0,0,4,23,0,ZINC63135138_002
0,26,38,5734,1,7,0,0,2,0,32,0,ZINC36265800_004
0,38,65,10666,2,16,0,0,0,7,52,0,ZINC03624846_000
0,18,32,5939,2,3,0,0,1,5,38,0,ZINC42559661_003
0,32,48,7970,0,12,0,0,0,6,30,0,ZINC48732327_005
0,8,40,4953,1,7,0,0,0,6,26,0,ZINC44692217_006
0,31,43,8039,1,14,0,0,0,3,37,0,ZINC32124067_004
0,30,53,7589,2,9,0,0,1,2,35,0,ZINC65206042_006
0,13,50,7662,2,11,0,0,0,5,20,0,ZINC14537006_008
0,24,40,5085,1,17,0,0,0,3,25,0,ZINC59913757_006
0,16,41,5951,0,2,0,15,1,0,45,0,ZINC44215201_006
0,38,64,7581,2,10,0,3,2,9,35,1,ZINC49562941_002
1,30,58,7895,0,12,0,0,1,17,26,0,ZINC01001400_006
0,21,42,5495,1,7,0,0,1,9,16,0,ZINC53256258_002
0,29,43,5688,0,8,0,0,1,17,40,0,ZINC33508048_006
0,27,50,9653,1,11,0,0,0,7,29,0,ZINC14074990_007
0,36,49,5886,1,10,0,3,1,3,33,0,ZINC51963007_009
0,45,43,7230,4,15,0,0,0,9,17,0,ZINC51094564_005
0,27,54,8199,2,15,0,0,0,4,37,0,ZINC66597487_004
0,16,49,6761,1,7,0,3,1,3,30,0,ZINC37493031_004
0,16,45,6358,0,9,0,4,1,11,38,0,ZINC52170765_008
0,35,41,6389,3,14,0,0,0,11,29,0,ZINC58004772_007
0,19,32,6706,0,11,0,0,0,0,21,0,ZINC37811614_003
0,17,41,6622,0,13,0,0,0,4,25,0,ZINC43367372_009
0,29,85,10121,2,12,0,0,1,27,56,0,ZINC10690942_000
0,30,44,6037,2,10,0,0,1,10,15,0,ZINC12394794_001
0,35,48,8733,2,13,0,2,0,0,13,1,ZINC66703875_008
0,36,42,8067,0,9,0,7,1,0,26,3,ZINC36270831_003
0,25,51,6770,0,5,0,0,2,0,28,0,ZINC38101527_008
0,31,37,7080,1,8,0,10,0,0,31,0,ZINC48835240_004
0,22,37,7024,0,6,0,6,0,13,35,0,ZINC50244739_001
0,22,48,8181,2,9,0,0,0,7,42,0,ZINC17887278_006
0,42,63,9019,0,8,0,0,1,5,36,0,ZINC43480785_006
0,21,37,6847,3,5,0,0,1,3,33,0,ZINC37043680_004
0,21,53,6847,0,7,0,0,2,2,31,0,ZINC41795133_002
0,24,46,7000,2,11,0,0,0,0,32,0,ZINC62768871_008
0,17,58,6546,4,11,0,0,0,0,46,1,ZINC49519759_007
0,32,38,6185,3,6,0,0,1,5,8,3,ZINC48734226_004
0,23,38,6976,2,12,0,0,0,21,21,0,ZINC67466342_006
0,26,33,6398,2,9,0,4,0,0,35,0,ZINC42166348_002
0,31,60,7506,0,14,0,0,0,12,37,0,ZINC57148001_007
0,18,42,6487,1,8,0,2,0,0,38,0,CHEMBL329644_005
0,23,59,7622,1,6,0,0,1,20,22,0,ZINC51845080_001
0,20,47,6560,1,7,0,4,0,14,45,0,ZINC62968434_007
0,31,41,5725,1,12,0,4,0,0,42,0,ZINC45323673_009
0,14,40,4853,0,6,0,1,1,0,22,0,ZINC37227109_003
0,32,54,5587,1,9,0,19,1,0,9,0,ZINC62936186_000
0,15,33,5361,4,3,0,0,0,0,9,0,ZINC22048291_007
0,29,37,6218,1,5,0,0,1,2,35,0,ZINC49127250_006
0,17,40,7672,1,15,0,0,1,9,29,0,ZINC66929943_009
1,15,35,7072,0,8,0,0,1,1,39,0,ZINC64427851_004
0,17,49,7323,1,12,0,0,0,11,25,0,ZINC46572693_005
0,24,33,6677,2,16,0,0,0,1,33,0,ZINC58004769_009
0,24,49,6331,1,10,0,0,1,6,47,0,ZINC32601779_001
0,13,47,5790,2,12,0,0,0,0,27,0,ZINC44871113_000
0,32,49,6582,1,13,0,0,1,3,34,0,ZINC49241644_009
0,31,46,8165,1,9,0,3,1,13,37,0,ZINC62375548_004
0,43,58,9487,2,15,0,0,2,7,30,0,ZINC05482515_008
0,18,43,6324,0,10,0,0,0,0,27,0,ZINC54854922_008
0,27,76,9243,1,9,0,0,0,16,39,0,ZINC10794820_002
0,34,44,5743,1,11,0,0,1,0,22,0,ZINC62108604_004
1,29,57,7381,4,9,0,0,1,9,40,0,ZINC42501131_009
0,29,44,7546,1,8,0,1,1,8,50,0,ZINC57553214_009
0,38,56,6842,2,14,0,16,3,0,37,1,ZINC50197282_009
1,20,59,8023,1,9,0,0,1,13,53,0,ZINC58236136_006
0,23,50,8260,2,12,0,0,0,2,34,1,ZINC56205617_006
0,21,31,6570,1,4,0,0,0,5,29,0,ZINC63212908_009
0,26,38,6321,0,14,0,0,1,6,43,0,ZINC59892048_000
0,41,66,8729,3,7,0,19,0,16,50,1,ZINC09170785_004
0,33,44,7512,3,10,0,12,0,5,26,0,ZINC62901177_003
0,28,45,6772,2,11,0,0,2,9,23,0,ZINC44694491_003
0,34,39,6418,1,17,0,0,1,0,32,0,ZINC58754491_009
0,44,65,9906,1,13,0,0,0,19,47,0,ZINC63686635_001
0,21,34,5278,0,9,0,3,0,0,16,0,ZINC50404693_007
0,21,47,6900,2,4,0,0,0,0,25,1,ZINC66632712_000
0,11,34,5935,0,3,0,14,1,0,5,0,ZINC19797654_007
0,16,31,6017,1,7,0,0,0,2,35,0,ZINC40376282_009
0,17,37,6789,4,7,0,3,0,1,33,0,CHEMBL280784_001
0,23,48,7254,0,2,0,0,0,10,30,0,CHEMBL290381_005
0,19,46,6033,1,7,0,0,1,0,39,3,ZINC49183181_003
1,22,54,6881,2,7,0,0,1,21,27,0,ZINC66875967_000
0,26,77,9581,2,14,0,0,0,25,51,3,ZINC12196287_000
0,37,73,9605,1,13,0,0,1,4,42,0,ZINC15384810_009
0,20,44,8109,1,11,0,0,0,13,12,0,ZINC02443460_009
0,22,52,7390,1,8,0,0,0,3,32,0,ZINC16240328_000
0,14,34,6033,2,4,0,0,0,0,20,0,ZINC51549698_008
0,11,51,6655,1,7,0,0,0,11,29,0,ZINC13545069_000
0,19,32,5656,0,9,0,1,0,0,12,0,ZINC50242827_007
0,17,39,6081,0,3,0,15,1,15,16,0,ZINC62796323_005
0,16,54,7831,0,10,0,1,0,5,19,0,ZINC16228803_005
0,42,50,7489,1,7,0,0,0,11,49,0,ZINC35356218_003
0,23,38,5609,1,10,0,4,0,0,9,0,ZINC36907024_005
0,43,49,7596,0,12,0,0,4,5,21,0,ZINC11253690_005
0,14,62,8112,0,14,0,0,0,8,53,0,ZINC22533940_007
0,24,48,6192,2,8,0,3,1,0,9,3,ZINC50397812_002
0,18,41,5827,2,6,0,3,0,0,2,1,ZINC36285148_002
1,17,50,8366,1,6,0,0,1,4,46,0,ZINC09668195_005
0,19,49,6107,2,9,0,0,1,0,21,2,ZINC38083656_006
0,16,50,6444,4,5,0,0,2,3,17,1,ZINC55165129_007
0,21,62,6950,1,8,0,0,0,0,27,0,ZINC42872760_002
0,41,78,10339,1,16,0,0,0,8,44,0,ZINC12503682_003
1,34,48,7440,1,5,0,0,2,0,48,0,ZINC14569409_001
0,23,41,7612,1,8,0,0,0,3,20,0,ZINC40515848_008
0,28,48,6386,2,11,0,1,1,10,33,0,ZINC36267559_007
0,21,45,6897,0,10,0,6,0,6,48,0,ZINC62996516_003
0,19,42,7208,1,10,0,0,0,4,25,0,ZINC02316377_002
0,20,51,5655,0,8,0,4,1,0,23,1,ZINC61934969_005
0,22,38,6536,0,10,0,1,1,5,23,0,ZINC62602057_009
0,18,47,7655,2,8,0,0,0,0,38,0,ZINC47601984_004
0,8,30,5051,0,7,0,0,0,8,27,0,ZINC22415040_000
0,26,46,7330,4,9,0,0,0,5,36,0,ZINC05183942_004
0,37,54,7150,2,7,0,20,1,7,23,0,ZINC53260530_002
0,18,39,6753,1,1,0,0,1,19,33,0,ZINC20023358_007
0,15,34,6086,2,5,0,2,1,0,15,0,ZINC37820861_005
0,25,49,6627,0,3,0,0,2,24,20,0,ZINC64899745_003
0,35,58,9276,0,9,0,0,0,6,31,0,ZINC63907389_002
1,14,38,6528,1,5,0,0,1,0,12,0,ZINC19516239_002
0,48,59,8551,2,17,0,5,1,11,43,0,ZINC34257628_005
0,22,53,9218,0,10,0,0,0,7,36,0,ZINC09269584_008
0,20,41,6058,0,7,0,0,0,0,26,0,ZINC44791956_006
0,17,41,7383,0,12,0,0,0,11,43,0,ZINC09206562_005
0,20,35,5677,0,9,0,2,0,0,5,0,ZINC62814460_003
0,32,91,10623,3,21,0,0,0,28,46,0,ZINC09837070_004
0,16,39,5792,1,5,0,0,0,9,29,0,ZINC37066694_009
0,20,42,6361,3,7,0,0,0,9,30,0,ZINC51147740_000
0,33,50,10293,0,20,0,0,1,4,53,0,ZINC43553855_003
0,34,64,9911,3,20,0,0,0,3,47,3,ZINC21602886_004
0,42,62,10072,2,13,0,0,0,10,35,0,ZINC09705786_009
0,33,64,9973,1,14,0,0,0,7,48,2,ZINC02884528_005
0,15,29,5511,2,4,0,0,0,16,22,0,ZINC15900555_005
0,18,33,5922,2,6,0,0,0,0,27,0,ZINC44878684_004
0,36,54,9249,0,14,0,0,0,2,41,0,ZINC63907379_006
0,29,38,7066,0,9,0,16,3,0,34,0,ZINC37792138_002
0,23,42,5730,0,13,0,4,1,0,46,0,ZINC61212661_008
1,25,45,7127,0,11,0,0,1,9,31,0,ZINC20364685_009
0,4,33,6267,1,6,0,2,0,2,25,0,ZINC62860423_001
0,19,38,8758,1,14,0,0,0,0,36,0,ZINC52732089_003
0,11,38,5950,3,10,0,0,0,3,29,0,ZINC40791871_002
0,22,62,7216,0,8,0,3,0,2,36,0,ZINC44509074_007
0,25,61,10507,1,15,0,2,2,4,47,0,ZINC39357608_000
0,33,69,9871,3,18,0,0,0,13,47,1,ZINC21778519_001
0,36,47,6664,0,8,0,0,1,5,40,0,ZINC36264614_006
0,27,51,7239,1,12,0,3,0,1,37,0,ZINC41805863_007
0,46,63,10154,2,16,0,3,0,11,57,0,ZINC39657432_001
0,22,48,6773,3,12,0,0,0,8,29,1,ZINC49286772_000
0,20,42,6248,1,13,0,12,1,0,24,0,ZINC61218681_003
0,25,42,7135,2,5,0,6,1,11,39,0,ZINC66790463_004
0,22,34,6838,2,6,0,0,1,7,44,0,ZINC03314374_008
0,31,56,6875,2,14,0,3,1,0,15,0,ZINC45467754_000
0,31,50,7002,2,10,0,0,1,5,36,0,ZINC57896498_002
0,24,51,6689,2,8,0,7,0,15,38,0,ZINC62968434_005
0,23,34,6571,1,4,0,0,1,17,46,0,ZINC42477327_008
0,32,48,7245,2,11,0,0,0,10,37,0,ZINC66390915_009
0,36,49,7514,5,8,0,6,1,8,31,0,ZINC03885821_001
0,4,40,5582,1,6,0,0,0,0,30,0,ZINC19965290_003
0,19,39,6794,1,9,0,0,1,0,30,0,ZINC48831962_004
0,20,47,6493,1,5,0,0,1,5,28,0,ZINC57573391_002
0,12,30,7024,2,5,0,0,1,5,23,0,ZINC65817369_001
0,13,34,5570,0,10,0,0,0,0,23,0,ZINC52703794_007
0,39,57,10175,0,14,0,0,0,28,58,1,ZINC10122614_006
0,16,32,5392,1,11,0,0,1,0,6,0,ZINC39935768_005
0,14,43,6244,1,13,0,0,0,0,29,0,ZINC47679259_005
0,46,72,10066,2,15,0,0,0,7,74,0,ZINC65298373_006
0,15,53,8366,2,15,0,0,1,10,31,0,ZINC67073087_000
0,16,41,6557,2,5,0,0,1,11,23,0,ZINC54131932_004
0,35,46,7192,1,12,0,6,1,7,47,0,ZINC49644327_000
0,26,43,5716,1,12,0,2,0,0,22,0,ZINC36746088_005
2,43,57,9137,1,16,0,0,0,4,49,0,ZINC14663498_002
0,46,69,10012,5,15,0,0,0,24,37,2,ZINC36602011_009
0,21,42,6065,0,14,0,2,1,0,17,0,ZINC36946462_000
0,28,59,8499,1,9,0,0,1,5,39,1,ZINC10042136_000
0,20,49,7509,0,8,0,0,0,0,26,0,ZINC67623925_007
0,36,63,9305,0,13,0,0,2,13,41,0,ZINC38517092_006
0,23,42,7997,3,5,0,0,1,2,36,1,ZINC09497807_008
0,34,37,6082,1,12,0,3,1,13,19,0,ZINC44934769_001
0,27,69,7557,1,17,0,0,0,28,59,0,ZINC24510056_006
0,29,72,8765,3,12,0,0,1,9,68,1,ZINC31468968_003
0,12,38,6036,1,6,0,0,1,0,39,0,ZINC37241568_006
0,28,64,8116,1,13,0,4,0,7,32,1,ZINC48732327_001
0,21,52,6998,2,17,0,0,0,0,46,0,ZINC40225388_002
0,17,36,5031,2,8,0,3,0,0,21,0,ZINC52156785_007
0,23,43,6390,2,10,0,7,0,0,34,2,ZINC62936733_005
0,46,81,10693,3,26,0,2,0,11,44,2,ZINC33121223_009
0,36,50,7470,1,21,0,0,0,2,29,0,ZINC37905077_004
0,22,52,9550,0,14,0,0,0,15,28,0,ZINC13016326_000
1,23,64,8511,1,13,0,0,0,5,51,0,ZINC14662090_009
0,33,47,6933,2,9,0,0,0,4,32,0,ZINC45154609_003
0,20,35,5793,2,13,0,6,1,0,19,0,ZINC62815372_006
0,21,49,6357,2,7,0,5,0,17,7,2,ZINC62948137_003
1,19,48,6736,0,3,0,0,1,0,30,1,ZINC37707210_004
0,30,44,6178,2,9,0,0,1,9,42,0,ZINC52882684_001
0,21,35,7407,1,9,0,0,0,2,33,0,ZINC05345259_001
0,17,42,6027,4,10,0,0,0,1,19,0,ZINC49177298_002
0,43,57,8810,0,10,0,0,1,30,45,0,ZINC04220842_002
0,17,38,6424,0,8,0,0,1,6,37,0,ZINC38014262_003
0,18,35,6304,5,5,0,0,0,12,20,0,ZINC31821333_001
0,19,48,6226,3,7,0,0,0,0,33,1,ZINC42925155_006
0,29,67,8879,1,15,0,0,0,2,38,1,ZINC39995868_003
0,20,34,5053,3,4,0,0,1,0,12,0,ZINC40377004_008
0,36,50,7397,2,18,0,0,0,12,52,2,ZINC42406354_007
0,17,50,5646,1,11,0,0,0,0,31,0,ZINC63662339_007
0,24,40,7095,0,14,0,0,1,0,16,0,ZINC48965988_007
0,15,19,4664,2,7,0,2,0,0,14,0,ZINC36828606_007
0,23,63,7368,4,9,0,0,1,14,55,0,ZINC23410330_005
0,19,31,6917,1,9,0,0,1,0,17,0,ZINC67624939_004
0,33,39,6832,3,4,0,5,1,14,27,0,ZINC62654027_003
0,20,42,7149,2,9,0,0,0,6,34,0,CHEMBL328139_004
0,26,56,6813,2,15,0,8,1,0,36,4,ZINC37257060_006
0,33,47,7192,2,18,0,0,0,8,32,0,ZINC36335693_005
0,22,48,6604,3,11,0,0,0,3,22,1,ZINC48927993_000
0,22,39,6737,0,4,0,16,1,11,33,0,ZINC62898407_006
0,33,67,7407,2,14,0,0,0,13,51,0,ZINC54106181_009
0,20,43,7595,1,9,0,0,0,0,13,1,ZINC42961443_005
0,34,53,7229,2,18,0,0,0,13,24,0,ZINC06723684_006
0,43,47,7425,2,16,0,0,0,0,49,0,ZINC45091492_009
0,23,46,5201,1,9,0,0,0,7,24,0,ZINC36865720_001
0,21,44,6890,1,9,0,0,0,7,27,0,ZINC42880526_004
0,33,50,6690,3,13,0,0,1,0,40,1,ZINC44849544_000
0,29,54,9018,2,11,0,0,0,8,41,0,ZINC10943768_005
0,19,40,7191,2,9,0,0,0,4,29,1,ZINC14011364_008
0,32,40,8240,1,16,0,0,0,0,20,0,ZINC67272889_005
0,20,44,7189,2,12,0,5,0,3,35,0,ZINC48841207_005
0,12,43,6203,1,4,0,0,0,2,35,0,ZINC42559661_000
0,16,41,5465,0,5,0,0,2,2,29,0,ZINC20380079_003
0,17,40,5961,1,4,0,14,1,12,32,0,ZINC40479390_000
0,22,39,6871,1,12,0,0,1,0,16,0,ZINC48002706_000
0,45,59,6562,3,11,0,15,1,11,15,2,ZINC40524874_002
0,25,50,5824,0,9,0,0,1,7,28,0,ZINC06442038_007
0,18,46,5642,1,7,0,6,1,5,27,0,ZINC32021801_002
0,39,61,10141,1,24,0,3,1,4,43,0,ZINC39684401_002
0,24,46,6891,0,7,0,3,1,4,39,0,ZINC19910260_007
0,21,49,5462,2,3,0,0,0,11,29,0,ZINC41322636_007
0,38,59,7190,2,10,0,14,0,2,38,0,ZINC40480046_007
0,20,44,6965,1,9,0,0,0,3,24,0,ZINC49972001_000
1,15,43,6148,1,3,0,0,1,3,34,0,ZINC54401357_009
0,30,44,6397,1,13,0,18,1,0,18,0,ZINC40597032_006
0,35,61,6835,4,15,0,0,1,14,22,1,ZINC44730972_009
0,31,47,6520,3,12,0,0,1,8,47,0,ZINC48671303_006
0,20,48,6292,1,5,0,0,1,0,18,0,ZINC49379384_005
0,40,58,9128,1,17,0,3,1,0,32,0,ZINC34710862_005
0,20,43,6446,1,1,0,1,1,13,43,0,ZINC37707210_006
0,23,46,6724,2,11,0,0,0,4,42,0,ZINC41064688_004
0,35,57,8453,1,12,0,0,2,6,23,1,ZINC39774178_005
